id,ds,y,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt,20223,GL1,1255,1405,1404,1403,GL2,1271,1253,1401,GL3,1283,1258,1256,weekday,weekend,lat,long,holiday,pred
000000020223B,2021-12-19 10:00:00,363,0,0.0,0,8.2,0,7.7,7.2,10.1,93,1034.1,2,9,2,80,10,22,0.0,14000,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 11:00:00,469,0,0.0,0,8.0,0,7.5,7.0,10.0,93,1034.2,2,10,2,80,10,22,0.0,12000,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 12:00:00,543,0,0.0,0,7.3,0,6.8,6.3,9.5,93,1033.5,2,11,2,70,10,52,0.0,14000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 13:00:00,571,3,0.0,0,6.8,0,6.6,6.4,9.6,97,1032.8,2,11,2,70,46,42,0.0,900,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 14:00:00,493,3,0.0,0,7.1,0,6.8,6.5,9.6,96,1032.0,2,11,2,70,28,42,0.0,6000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 15:00:00,590,0,0.0,0,7.3,0,6.9,6.5,9.6,94,1031.4,2,11,2,80,2,42,0.0,20000,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 16:00:00,550,0,0.0,0,7.5,0,7.1,6.6,9.8,94,1030.9,2,10,2,70,2,11,0.0,22000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 17:00:00,513,0,0.0,0,7.6,0,7.1,6.5,9.7,93,1030.5,2,9,2,70,2,11,0.0,20000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 18:00:00,411,0,0.0,0,7.9,0,7.4,6.8,9.9,93,1030.2,2,11,2,70,2,42,0.0,20000,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 19:00:00,357,0,0.0,0,7.9,0,7.4,6.9,9.9,93,1029.8,2,13,2,80,2,11,0.0,18000,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 20:00:00,214,0,0.0,0,8.1,0,7.6,7.1,10.0,93,1029.9,2,11,2,80,10,22,0.0,10000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 21:00:00,144,0,0.0,0,7.9,0,7.5,7.0,10.0,94,1029.6,2,11,2,70,10,22,0.0,9000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 22:00:00,122,0,0.0,0,7.3,0,6.9,6.5,9.6,94,1029.5,2,12,2,80,10,22,0.0,8000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-19 23:00:00,56,0,0.0,0,7.0,0,6.7,6.4,9.6,96,1029.2,2,12,2,80,10,22,0.0,6000,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-20 00:00:00,42,0,0.0,0,6.8,0,6.5,6.2,9.4,96,1029.0,2,11,2,70,10,22,0.0,5000,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-20 01:00:00,14,0,0.0,0,6.5,0,6.3,6.0,9.4,97,1028.8,2,11,2,80,10,22,0.0,2500,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1684.1508763699483
000000020223B,2021-12-20 02:00:00,11,0,0.0,0,6.6,0,6.4,6.1,9.4,97,1028.1,2,11,2,70,10,22,0.0,3000,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 03:00:00,5,0,0.0,0,6.9,0,6.6,6.3,9.5,96,1027.8,2,10,2,70,10,22,0.0,4000,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 04:00:00,19,0,0.0,0,7.0,0,6.8,6.5,9.7,97,1027.5,2,12,2,80,10,22,0.0,3000,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 05:00:00,52,0,0.0,0,7.3,0,6.9,6.5,9.6,94,1027.0,2,11,2,100,10,22,0.0,6000,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 06:00:00,137,2,0.0,0,7.3,0,6.9,6.4,9.6,94,1026.9,2,14,2,100,58,65,0.0,20000,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 07:00:00,546,2,0.0,0,6.9,0,6.5,6.0,9.4,94,1026.7,2,13,2,90,58,65,0.0,10000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 08:00:00,809,2,0.0,0,6.7,0,6.3,5.9,9.2,94,1026.7,2,14,2,100,50,65,0.0,10000,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 09:00:00,632,2,0.0,0,6.6,0,6.2,5.6,9.2,94,1026.8,2,14,2,100,50,65,0.0,8000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 10:00:00,505,2,0.0,0,6.7,0,6.2,5.6,9.1,93,1026.8,2,13,2,100,20,52,0.0,10000,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 11:00:00,591,0,0.1,0,6.5,0,6.1,5.6,9.1,94,1026.8,2,12,2,90,20,52,0.0,12000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 12:00:00,640,2,0.0,0,6.7,0,6.2,5.5,9.1,93,1026.3,2,13,2,100,20,65,0.0,20000,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 13:00:00,665,0,0.0,0,6.9,0,6.1,5.1,8.8,88,1025.9,2,14,2,100,2,11,0.0,20000,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 14:00:00,694,2,0.0,0,6.9,0,6.0,4.9,8.6,87,1025.4,2,13,2,100,50,52,0.0,20000,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 15:00:00,776,2,0.0,0,6.6,0,6.1,5.5,9.0,93,1025.0,2,12,2,100,58,65,0.0,8000,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 16:00:00,828,0,0.3,0,6.4,0,6.2,5.9,9.3,97,1024.6,2,11,2,100,58,65,0.0,6000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 17:00:00,788,0,0.2,0,6.1,0,5.8,5.3,9.0,95,1024.5,2,12,2,110,21,65,0.0,10000,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 18:00:00,540,0,0.3,0,5.9,0,5.7,5.4,9.0,97,1024.4,2,11,2,100,58,65,0.0,10000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 19:00:00,397,0,0.3,0,5.8,0,5.5,5.2,8.8,95,1024.3,2,11,2,100,58,65,0.0,6000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 20:00:00,280,0,0.3,0,5.7,0,5.4,4.9,8.7,95,1023.9,2,11,2,100,58,65,0.0,12000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 21:00:00,186,2,0.0,0,5.9,0,5.3,4.5,8.4,91,1023.7,2,10,2,100,58,65,0.0,25000,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 22:00:00,118,2,0.0,0,6.2,0,5.5,4.6,8.5,89,1023.5,2,11,2,100,50,65,0.0,20000,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-20 23:00:00,60,2,0.0,0,6.1,0,5.1,3.8,8.0,85,1023.2,2,11,2,100,20,52,0.0,25000,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.88714,-8.56911,0,1695.4361112939587
000000020223B,2021-12-21 00:00:00,20,0,0.0,0,6.4,0,5.6,4.6,8.5,88,1023.0,2,10,2,100,2,65,0.0,35000,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 01:00:00,9,0,0.0,0,6.8,0,5.8,4.4,8.4,85,1022.5,2,11,2,100,2,11,0.0,35000,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 02:00:00,12,0,0.0,0,7.0,0,5.8,4.3,8.3,82,1021.6,2,12,2,100,2,11,0.0,35000,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 03:00:00,10,0,0.0,0,7.4,0,6.3,5.0,8.7,84,1020.7,2,12,2,100,2,11,0.0,35000,24,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 04:00:00,15,0,0.0,0,7.7,0,6.6,5.2,8.9,84,1020.6,2,12,2,100,2,11,0.0,35000,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 05:00:00,47,2,0.0,0,7.6,0,6.6,5.3,8.9,86,1020.4,2,13,2,120,58,22,0.0,25000,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 06:00:00,135,2,0.0,0,7.7,0,6.3,4.5,8.4,80,1020.4,2,11,2,120,21,65,0.0,30000,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 07:00:00,533,2,0.0,0,7.6,0,6.4,4.9,8.6,83,1020.1,2,12,2,120,21,65,0.0,25000,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 08:00:00,843,2,0.0,0,7.6,0,6.4,4.9,8.6,83,1020.2,2,12,2,140,20,52,0.0,20000,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 09:00:00,605,0,0.0,0,7.5,0,6.1,4.2,8.3,80,1020.1,2,12,2,140,2,65,0.0,20000,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 10:00:00,565,0,0.0,0,7.5,0,6.4,4.9,8.7,84,1020.2,2,12,2,120,2,11,0.0,20000,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 11:00:00,602,0,0.0,0,7.6,0,6.2,4.5,8.4,80,1020.2,2,13,2,140,2,11,0.0,20000,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 12:00:00,646,2,0.0,0,7.7,0,6.3,4.6,8.4,80,1019.7,2,14,2,140,21,65,0.0,20000,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 13:00:00,696,0,0.0,0,7.7,0,6.6,5.2,8.9,84,1018.9,2,14,2,120,2,11,0.0,20000,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 14:00:00,714,2,0.0,0,7.6,0,6.6,5.4,8.9,86,1017.8,2,14,2,120,21,62,0.0,20000,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 15:00:00,823,2,0.0,0,7.6,0,6.5,5.0,8.8,84,1018.0,2,14,2,140,21,62,0.0,18000,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 16:00:00,865,2,0.0,0,7.5,0,6.5,5.2,8.9,86,1017.9,2,14,2,140,21,62,0.0,18000,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 17:00:00,769,2,0.0,0,7.3,0,6.2,4.9,8.6,84,1017.7,2,15,2,140,21,62,0.0,20000,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 18:00:00,577,0,0.0,0,7.0,0,5.9,4.4,8.4,84,1017.8,2,16,2,140,2,62,0.0,20000,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 19:00:00,410,0,0.0,0,7.2,0,6.1,4.7,8.5,84,1017.8,2,13,2,140,2,11,0.0,18000,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 20:00:00,302,0,0.0,0,7.6,0,6.5,5.1,8.8,84,1017.5,2,12,2,140,2,11,0.0,20000,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 21:00:00,194,0,0.0,0,7.6,0,6.5,5.1,8.8,84,1016.8,2,14,2,140,2,11,0.0,20000,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1797.8841813306376
000000020223B,2021-12-21 22:00:00,135,0,0.0,0,7.6,0,6.5,5.0,8.8,84,1016.4,2,16,2,120,2,11,0.0,20000,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-21 23:00:00,76,0,0.0,0,7.4,0,6.4,5.1,8.8,86,1015.8,2,15,2,120,2,11,0.0,20000,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 00:00:00,32,0,0.0,0,7.4,0,6.3,5.0,8.7,84,1015.2,2,16,2,120,2,11,0.0,20000,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 01:00:00,9,0,0.0,0,7.6,0,6.7,5.6,9.1,87,1014.9,2,15,2,120,2,11,0.0,18000,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 02:00:00,15,0,0.6,0,7.5,0,7.0,6.4,9.6,93,1014.0,2,15,2,120,60,62,0.0,6000,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 03:00:00,10,0,1.5,0,7.7,0,7.4,7.0,10.1,96,1012.7,2,15,2,120,61,62,0.0,4000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 04:00:00,14,0,1.5,0,7.8,0,7.6,7.3,10.3,97,1011.1,2,16,2,120,61,66,0.0,5000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 05:00:00,49,0,4.9,0,7.9,0,7.7,7.4,10.3,97,1010.9,2,17,2,140,63,66,0.0,4000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 06:00:00,122,0,5.2,0,8.0,0,7.8,7.5,10.4,97,1010.5,2,18,2,110,63,62,0.0,2000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 07:00:00,477,0,4.5,0,8.1,0,7.9,7.7,10.5,97,1009.5,2,17,2,140,63,66,0.0,6000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 08:00:00,752,0,1.5,0,8.4,0,8.2,7.9,10.7,97,1008.7,2,18,2,140,61,66,0.0,6000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 09:00:00,591,0,0.1,0,9.0,0,8.8,8.6,11.2,97,1008.1,2,19,2,140,61,66,0.0,4000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 10:00:00,556,0,0.5,0,9.6,0,9.5,9.3,11.8,99,1007.7,2,20,2,150,61,66,0.0,3000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 11:00:00,662,2,0.0,0,10.1,0,10.0,9.8,12.2,99,1007.5,2,18,2,150,61,66,0.0,1600,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 12:00:00,873,0,1.2,0,10.6,0,10.5,10.4,12.6,99,1006.7,2,16,2,160,61,66,0.0,800,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 13:00:00,812,0,1.2,0,10.6,0,10.5,10.4,12.6,99,1006.1,2,16,2,160,61,66,0.0,1800,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 14:00:00,834,0,0.3,0,10.9,0,10.8,10.6,12.9,99,1005.7,2,14,2,160,61,66,0.0,4000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 15:00:00,807,0,0.2,0,10.9,0,10.8,10.7,12.9,99,1005.3,2,13,2,160,61,66,0.0,2000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 16:00:00,705,0,0.3,0,11.0,0,10.8,10.7,12.8,97,1004.5,2,14,2,160,61,66,0.0,900,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 17:00:00,711,0,0.4,0,10.7,0,10.6,10.5,12.7,99,1004.4,2,13,2,160,61,66,0.0,2000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 18:00:00,465,2,0.0,0,10.8,0,10.7,10.5,12.8,99,1004.1,2,13,2,160,61,64,0.0,3000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 19:00:00,384,0,0.4,0,10.8,0,10.7,10.6,12.8,99,1003.8,2,13,2,160,61,66,0.0,2500,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,1950.6889519215933
000000020223B,2021-12-22 20:00:00,279,0,0.4,0,10.7,0,10.7,10.6,12.9,100,1003.3,2,14,2,160,61,66,0.0,3000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-22 21:00:00,176,0,0.3,0,10.6,0,10.5,10.3,12.6,99,1002.7,2,14,2,160,58,65,0.0,1600,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-22 22:00:00,146,0,0.4,0,10.6,0,10.5,10.4,12.6,99,1002.4,2,15,2,160,58,65,0.0,1600,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-22 23:00:00,98,0,0.1,0,10.6,0,10.6,10.5,12.8,100,1001.7,2,16,2,160,50,65,0.0,1800,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 00:00:00,37,2,0.0,0,10.6,0,10.5,10.4,12.6,99,1001.2,2,16,2,160,20,65,0.0,5000,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 01:00:00,17,0,1.1,0,10.7,0,10.5,10.3,12.5,97,1000.1,2,18,2,160,60,65,0.0,2000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 02:00:00,14,0,2.8,0,10.7,0,10.6,10.4,12.7,99,999.2,2,20,2,140,63,66,0.0,1600,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 03:00:00,15,0,0.4,0,10.7,0,10.6,10.5,12.7,99,998.3,2,19,2,160,58,65,0.0,800,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 04:00:00,12,0,0.3,0,10.9,0,10.9,10.8,13.0,100,997.7,2,16,2,160,58,65,0.0,700,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 05:00:00,43,2,0.0,0,11.0,0,10.8,10.7,12.8,97,997.1,2,17,2,170,50,65,0.0,4000,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 06:00:00,83,2,0.0,0,10.6,0,10.3,10.1,12.3,96,998.1,2,15,2,200,20,64,0.0,20000,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 07:00:00,339,0,0.0,0,9.7,0,9.4,9.0,11.5,96,999.6,2,10,2,220,2,11,0.0,25000,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 08:00:00,498,0,0.0,0,9.5,0,9.2,8.9,11.4,96,1000.4,2,8,2,210,2,11,0.0,20000,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 09:00:00,456,0,0.0,0,9.8,0,9.6,9.3,11.8,97,1001.3,2,7,2,210,2,11,0.0,12000,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 10:00:00,579,2,0.0,0,10.1,0,9.8,9.4,11.9,96,1001.8,2,10,2,210,20,52,0.0,18000,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 11:00:00,661,2,0.0,0,10.3,0,9.9,9.5,11.9,95,1002.1,2,12,2,210,50,52,0.0,18000,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 12:00:00,688,2,0.0,0,10.9,0,10.3,9.7,12.0,92,1002.0,2,13,2,210,20,52,0.0,15000,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 13:00:00,697,2,0.0,0,10.8,0,10.3,9.9,12.1,94,1001.6,2,12,2,200,50,52,0.0,9000,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 14:00:00,763,0,0.1,0,10.4,0,10.0,9.6,12.0,95,1001.8,2,13,2,190,25,82,0.0,12000,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 15:00:00,725,0,0.0,0,10.5,0,10.1,9.6,12.0,95,1001.7,2,13,2,200,15,85,0.1,15000,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 16:00:00,672,0,0.0,0,10.2,0,9.9,9.5,11.9,96,1001.8,2,11,2,190,2,11,0.0,10000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 17:00:00,515,0,0.0,0,10.0,0,9.8,9.5,11.9,97,1002.5,2,10,2,190,2,11,0.0,9000,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2082.0115062074683
000000020223B,2021-12-23 18:00:00,433,0,0.0,0,9.9,0,9.7,9.5,11.9,97,1002.5,2,9,2,180,10,86,0.0,8000,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51.88714,-8.56911,0,2143.8068113272884
